policy_id,start_date,end_date,customer_foreign_key,agent_foreign_key,coverage
902890,2012-02-26,2012-03-03,95012111969,Daniel Walczak,Health insurance
958848,2020-10-03,2021-04-15,73072553699,Nina Jablonska,Travel insurance
805711,2015-01-19,2015-09-23,03242951756,Nina Jablonska,Home insurance
944193,2018-04-28,2018-11-30,78080967821,Grazyna Wozniak,Health insurance
551848,2017-06-01,2017-06-26,84121481946,Lucyna Szymanska,Auto insurance
228871,2012-05-11,2012-08-24,48021877540,Adam Szymanski,Health insurance
711970,2018-11-21,2019-08-11,80042108498,Monika Michalska,Life insurance
107257,2014-03-18,2014-06-08,80032415931,Janina Walczak,Agricultural insurance
937348,2011-04-05,2012-03-18,02312853747,Czeslawa Zalewska,Life insurance
317237,2015-05-06,2015-06-24,93052149867,Barbara Wojciechowska,Business insurance
246804,2010-07-13,2011-02-19,89051636068,Kamila Dabrowska,Business insurance
926174,2019-02-19,2020-01-20,72041455619,Lech Witkowski,Home insurance
679595,2018-05-05,2018-05-08,02213102519,Hubert Kwiatkowski,Travel insurance
847394,2011-04-07,2012-03-31,86071163961,Marianna Nowicka,Life insurance
896332,2016-11-17,2017-02-22,56120149154,Grzegorz Szewczyk,Travel insurance
853511,2020-08-01,2020-10-16,63091872668,Halina Nowicka,Travel insurance
672511,2017-09-27,2018-05-22,72112251757,Cyprian Pawlak,Life insurance
492937,2015-05-01,2015-11-30,03291444221,Henryk Majewski,Home insurance
582706,2015-03-15,2015-12-20,79093075893,Bogumila Adamczyk,Agricultural insurance
315033,2014-08-07,2015-07-30,53012991235,Czeslawa Zalewska,Home insurance
482610,2019-12-01,2020-11-03,69051312274,Lech Sikora,Business insurance
520055,2011-06-18,2012-01-16,62101612755,Henryk Majewski,Agricultural insurance
538329,2014-03-22,2014-08-21,90091283192,Aleksandra Gorska,Business insurance
734653,2017-03-10,2017-10-24,44100987643,Irena Adamczyk,Business insurance
998803,2011-11-22,2012-06-03,63060268797,Nina Jablonska,Health insurance
858111,2012-04-11,2012-11-15,55081281648,Irena Adamczyk,Home insurance
502505,2011-10-04,2012-01-05,00252298732,Karolina Michalska,Business insurance
591052,2015-04-13,2016-04-08,69051312274,Marianna Zielinska,Home insurance
344733,2010-02-05,2010-06-18,98071251003,Dagmara Jankowska,Agricultural insurance
468781,2012-07-28,2012-08-08,66061248968,Natalia Kozlowska,Travel insurance
301605,2015-12-23,2016-03-04,76031978450,Monika Michalska,Business insurance
261644,2019-09-14,2020-05-09,51081329647,Damian Stepien,Life insurance
565833,2020-06-27,2021-01-27,42122959420,Cyprian Pawlak,Life insurance
800749,2016-06-26,2017-04-04,68102135507,Grzegorz Michalak,Life insurance
535807,2010-11-15,2011-02-20,41110634699,Lucyna Szymanska,Home insurance
477632,2016-11-09,2017-03-11,74031329283,Artur Pawlowski,Auto insurance
307563,2014-09-11,2015-08-17,74052506296,Bozena Wieczorek,Travel insurance
809395,2011-09-06,2011-10-14,57042664543,Henryk Majewski,Agricultural insurance
317673,2015-07-16,2016-04-18,40021786754,Hubert Kwiatkowski,Agricultural insurance
557752,2011-03-16,2012-01-24,52020497003,Adam Jaworski,Travel insurance
232947,2015-09-08,2016-01-01,86082320595,Gabriela Michalska,Auto insurance
601637,2019-06-06,2019-07-19,94041519115,Mateusz Witkowski,Agricultural insurance
557313,2019-03-15,2019-04-29,43021969763,Hanna Jaworska,Life insurance
320148,2010-05-01,2011-04-24,92042975761,Kinga Mazur,Home insurance
541280,2014-11-07,2015-07-05,04321603065,Agnieszka Ostrowska,Auto insurance
398978,2020-09-15,2021-07-15,46071890854,Lech Witkowski,Travel insurance
405790,2015-03-09,2015-09-02,87020530274,Kamila Dabrowska,Auto insurance
216351,2010-03-17,2010-06-27,50120620794,Ewa Jablonska,Travel insurance
606614,2018-03-09,2018-04-22,58022539882,Kinga Adamczyk,Life insurance
892123,2017-02-14,2017-07-30,74020829080,Aleksandra Zajac,Health insurance
269627,2020-01-01,2020-01-09,01271964653,Lech Sikora,Life insurance
925924,2017-09-04,2018-02-05,98042921207,Irena Adamczyk,Auto insurance
835406,2016-05-07,2016-08-07,44062748687,Aneta Gorska,Agricultural insurance
635331,2019-11-11,2020-09-28,64101856131,Barbara Wojciechowska,Health insurance
377120,2015-01-11,2015-07-23,05241640916,Barbara Sikora,Auto insurance
878201,2018-07-20,2018-10-23,66043058888,Marek Majewski,Agricultural insurance
388385,2012-10-28,2013-01-12,67121566631,Krystyna Dabrowska,Health insurance
603277,2015-05-02,2016-04-05,80122987214,Nina Jablonska,Life insurance
113069,2014-02-14,2014-07-11,85070404037,Damian Stepien,Life insurance
367644,2019-03-02,2019-04-21,73072465499,Lech Witkowski,Agricultural insurance
693223,2010-06-25,2011-06-04,70101361982,Lucyna Szymanska,Business insurance
540236,2020-12-07,2021-11-01,02311122077,Joanna Kozlowska,Auto insurance
671134,2010-05-22,2010-09-24,89051125847,Beata Kaczmarek,Travel insurance
885747,2019-01-08,2019-01-19,05241640916,Grzegorz Michalak,Travel insurance
591893,2015-04-03,2016-02-17,48020865904,Arkadiusz Jaworski,Travel insurance
575276,2014-01-12,2014-10-14,73021125034,Damian Witkowski,Life insurance
164233,2011-09-24,2012-07-01,78040789623,Grzegorz Zalewski,Auto insurance
256345,2013-11-11,2014-03-27,86112466848,Kamila Kaminska,Agricultural insurance
142928,2011-04-16,2011-11-28,97032827574,Marianna Kaczmarek,Auto insurance
337263,2012-06-11,2013-01-25,64101674339,Marianna Zielinska,Travel insurance
656566,2020-12-12,2021-11-18,71120622920,Marek Majewski,Business insurance
455219,2018-05-24,2018-07-12,75111482197,Janina Walczak,Health insurance
905882,2017-11-17,2018-08-08,93072728864,Damian Witkowski,Auto insurance
243971,2012-12-19,2013-10-14,78030757973,Kamila Dabrowska,Agricultural insurance
282749,2013-11-16,2014-09-02,83033000218,Mateusz Malinowski,Auto insurance
364955,2011-07-27,2012-07-20,78042734829,Jaroslaw Michalak,Business insurance
433164,2012-04-19,2013-01-09,82111434154,Kamila Dabrowska,Business insurance
675805,2018-01-16,2018-07-12,00272172612,Nina Wroblewska,Agricultural insurance
813408,2010-12-04,2011-02-22,77110891062,Izabela Tomaszewska,Home insurance
225098,2019-12-22,2020-05-11,62121441140,Barbara Wojciechowska,Health insurance
431136,2020-09-28,2021-04-18,75111482197,Kazimiera Szymanska,Auto insurance
645511,2012-07-19,2012-10-23,92011644027,Marta Malinowska,Business insurance
870832,2013-04-19,2013-09-13,74040275623,Jerzy Michalak,Travel insurance
875604,2018-03-24,2018-04-18,74071889594,Gabriela Michalska,Home insurance
938615,2015-06-06,2016-04-07,47092963778,Lech Michalski,Travel insurance
466657,2018-06-03,2018-11-12,67111406826,Kamila Dabrowska,Travel insurance
312937,2010-01-25,2010-09-06,54052079730,Jozef Rutkowski,Agricultural insurance
429662,2018-04-20,2018-09-24,77070774805,Ewa Jablonska,Health insurance
648238,2010-05-17,2010-10-20,03242951756,Kazimiera Kowalczyk,Health insurance
996234,2015-07-06,2016-02-22,91121956952,Monika Krawczyk,Home insurance
342041,2020-12-28,2021-09-20,90122295116,Karolina Michalska,Life insurance
633148,2015-07-06,2015-08-10,94100836294,Marek Majewski,Travel insurance
761300,2013-08-13,2014-05-08,95080896119,Daniel Walczak,Life insurance
914985,2020-09-11,2021-02-04,96040422096,Cezary Dabrowski,Travel insurance
305980,2010-08-19,2010-12-13,43091258194,Danuta Wieczorek,Auto insurance
527434,2010-05-19,2010-12-12,66121864671,Marianna Zielinska,Auto insurance
211427,2014-03-08,2014-08-03,48091846141,Lucyna Szymanska,Business insurance
907292,2020-06-22,2020-10-06,49060526934,Nina Jablonska,Home insurance
853785,2014-11-10,2015-04-17,90101032158,Eryk Pawlowski,Home insurance
463474,2020-12-22,2021-10-26,83112958346,Cyprian Wojciechowski,Health insurance
638443,2016-08-28,2016-09-10,67110762860,Nina Jablonska,Business insurance
320696,2013-08-10,2014-01-16,57011575838,Natalia Kozlowska,Health insurance
175441,2019-01-24,2019-04-16,43090415064,Maria Adamczyk,Agricultural insurance
808167,2014-03-11,2015-02-08,47060890691,Kazimiera Kowalczyk,Home insurance
647314,2011-04-13,2011-04-19,63081884600,Aleksandra Zajac,Life insurance
663012,2010-10-13,2011-05-28,02220884839,Cezary Dabrowski,Home insurance
386217,2018-06-23,2019-01-22,42082818102,Marta Malinowska,Life insurance
564949,2020-12-17,2021-07-14,87041088860,Cyprian Pawlak,Auto insurance
675358,2013-01-24,2014-01-22,80100512166,Jozef Rutkowski,Business insurance
291575,2014-11-22,2015-07-26,88030955424,Kacper Michalak,Health insurance
601562,2017-01-07,2017-11-27,56052799999,Kazimiera Zalewska,Auto insurance
626250,2014-09-13,2015-03-04,44112780320,Lucyna Piotrowska,Agricultural insurance
794551,2016-11-09,2017-06-19,41053018327,Irena Michalak,Auto insurance
746152,2016-01-27,2016-02-23,66080858843,Cyprian Wojciechowski,Agricultural insurance
671723,2016-12-20,2017-07-26,73040474360,Arkadiusz Jaworski,Agricultural insurance
959518,2012-04-20,2012-12-24,66060877044,Cezary Dabrowski,Agricultural insurance
609393,2020-04-20,2020-08-30,92112395253,Barbara Sikora,Life insurance
115963,2012-03-20,2012-05-03,98032166023,Jacek Wisniewski,Business insurance
900809,2012-05-06,2012-05-08,56120687401,Jakub Zalewski,Home insurance
103271,2017-04-13,2018-01-03,41012126865,Cyprian Wojciechowski,Life insurance
268038,2019-04-03,2019-04-23,00280357021,Cyprian Jaworski,Travel insurance
697975,2020-07-19,2021-05-17,98071251003,Irena Michalak,Travel insurance
541128,2014-01-10,2014-01-28,84121481946,Maria Adamczyk,Home insurance
544805,2011-12-27,2012-01-15,43030280374,Lucyna Piotrowska,Business insurance
960001,2010-10-09,2011-03-05,74062976203,Cezary Dabrowski,Travel insurance
853526,2010-11-16,2011-01-31,99081166767,Ireneusz Pawlak,Business insurance
445971,2019-01-02,2019-08-01,57042664543,Cezary Dabrowski,Agricultural insurance
916281,2011-10-07,2012-05-04,99081166767,Bozena Wieczorek,Travel insurance
263041,2010-12-11,2011-02-03,56120149154,Marianna Kaczmarek,Business insurance
740257,2011-12-01,2012-11-02,50021451833,Damian Witkowski,Agricultural insurance
584311,2014-12-05,2015-06-30,85072136318,Cyprian Jaworski,Travel insurance
344088,2016-05-06,2016-11-14,67022825864,Dagmara Jankowska,Agricultural insurance
730421,2013-03-13,2014-01-02,70102218085,Kacper Michalak,Travel insurance
821176,2016-08-22,2017-04-25,49031740170,Hubert Jaworski,Life insurance
934672,2012-07-21,2012-10-23,73013105882,Kamila Kaminska,Agricultural insurance
375132,2015-10-21,2016-03-30,63040440245,Jacek Dabrowski,Auto insurance
723459,2013-08-25,2014-06-18,94062031515,Hubert Kwiatkowski,Health insurance
161608,2012-07-04,2013-03-18,97020386683,Jerzy Jaworski,Travel insurance
555607,2018-04-15,2018-07-20,98032166023,Kamila Dabrowska,Agricultural insurance
257038,2012-10-19,2013-08-30,59080106603,Janina Walczak,Home insurance
990814,2017-04-19,2017-05-04,72101091625,Lidia Zielinska,Business insurance
195660,2018-12-11,2019-05-06,48071211754,Marianna Zielinska,Agricultural insurance
509934,2020-09-24,2021-08-24,90010438274,Nina Jablonska,Health insurance
454913,2019-01-28,2020-01-06,96071619522,Nina Jablonska,Home insurance
671983,2010-12-02,2011-06-28,90041321705,Aleksandra Gorska,Health insurance
656939,2013-03-08,2013-06-06,01270374907,Henryk Majewski,Health insurance
981925,2015-02-16,2015-07-22,74033014008,Krzysztof Pawlak,Health insurance
681370,2018-02-24,2019-01-29,00210292116,Monika Michalska,Travel insurance
348069,2010-07-23,2011-07-04,53110797690,Eryk Pawlowski,Home insurance
975694,2014-01-26,2014-11-03,60061388767,Bogumila Kwiatkowska,Home insurance
266263,2019-02-14,2019-05-13,03280132591,Cyprian Pawlak,Auto insurance
618553,2013-09-21,2014-03-07,83080910977,Grzegorz Michalak,Auto insurance
896534,2019-01-25,2019-07-19,80032415931,Joanna Kozlowska,Home insurance
587728,2014-12-16,2015-12-07,60010136885,Eryk Pawlowski,Auto insurance
218707,2010-08-22,2011-02-13,88062675390,Justyna Michalska,Home insurance
202440,2020-09-27,2021-05-24,80100512166,Krzysztof Pawlak,Life insurance
250514,2013-04-18,2014-04-10,46102002599,Nina Wroblewska,Health insurance
177704,2013-12-16,2014-02-25,66030416433,Kamila Kaminska,Auto insurance
919242,2011-10-15,2012-06-04,70120515827,Barbara Sikora,Auto insurance
931284,2014-06-09,2015-03-15,94091558593,Justyna Kowalska,Agricultural insurance
275213,2011-02-20,2011-11-14,93010414251,Marianna Nowicka,Home insurance
528123,2020-05-24,2021-02-14,66101627188,Lech Wozniak,Agricultural insurance
268847,2012-04-12,2012-10-28,96091183029,Cyprian Pawlak,Home insurance
222005,2015-07-06,2015-11-04,66121864671,Jerzy Jaworski,Health insurance
474669,2019-03-04,2019-10-22,45040487349,Nina Jablonska,Agricultural insurance
477990,2016-04-11,2016-11-04,03242492013,Jacek Wisniewski,Travel insurance
356534,2019-11-21,2020-01-15,81010987660,Krystyna Dabrowska,Life insurance
791710,2014-12-19,2015-11-03,92112395253,Bogumila Lewandowska,Life insurance
777542,2013-12-03,2014-10-12,92041913250,Grzegorz Szewczyk,Agricultural insurance
668012,2020-01-24,2020-05-26,67121566631,Cezary Dabrowski,Life insurance
673618,2011-08-25,2011-08-29,03212886217,Hubert Jaworski,Agricultural insurance
797504,2015-11-25,2016-07-15,48091846141,Joanna Kozlowska,Home insurance
505384,2010-09-28,2011-08-11,72111981848,Gabriela Pietrzak,Life insurance
975039,2018-04-02,2018-04-07,91112767516,Kinga Mazur,Travel insurance
707368,2015-11-18,2016-09-13,89051125847,Czeslawa Zalewska,Home insurance
772382,2012-12-25,2013-12-08,78030865261,Gabriela Walczak,Home insurance
821311,2015-04-11,2015-11-26,89012864170,Lucyna Piotrowska,Life insurance
855359,2011-04-09,2012-04-07,78020662393,Jacek Wisniewski,Travel insurance
341944,2014-01-16,2014-03-07,79101492524,Jacek Wisniewski,Health insurance
284199,2019-10-18,2020-06-06,64013040378,Marek Majewski,Agricultural insurance
183454,2018-09-03,2019-07-21,83031511233,Artur Pawlowski,Travel insurance
114357,2010-07-28,2011-01-01,94062031515,Lech Michalski,Auto insurance
248164,2020-06-17,2020-06-24,72082147429,Hanna Olszewska,Agricultural insurance
990406,2011-02-14,2011-12-14,67071820353,Krystyna Dabrowska,Business insurance
538705,2011-04-27,2012-02-21,72070246617,Kamila Kaminska,Agricultural insurance
624038,2016-04-21,2016-12-13,74101171231,Henryk Majewski,Home insurance
540105,2010-12-05,2010-12-26,91070482054,Barbara Wojciechowska,Home insurance
687004,2014-01-27,2014-03-16,68060661557,Lech Sikora,Home insurance
439247,2016-03-14,2016-11-22,97061349922,Aleksandra Gorska,Travel insurance
375107,2014-09-24,2015-06-12,62083074091,Dagmara Jankowska,Travel insurance
410993,2012-03-07,2012-11-04,81021022114,Hanna Majewska,Health insurance
636923,2018-11-07,2019-05-27,57101020774,Jaroslaw Michalak,Auto insurance
502630,2012-01-19,2012-11-16,89112816293,Lucyna Szymanska,Auto insurance
255570,2013-07-26,2013-08-31,80042691394,Ireneusz Pawlak,Travel insurance
587496,2018-12-07,2019-02-03,47060890691,Jerzy Jaworski,Life insurance
772882,2011-01-13,2011-09-29,02262122634,Joanna Kozlowska,Business insurance
662881,2011-01-18,2011-01-24,72052460273,Katarzyna Krol,Health insurance
399541,2016-08-20,2017-05-30,93030511288,Krzysztof Pawlak,Agricultural insurance
566011,2017-06-19,2017-08-13,57100324534,Marianna Kaczmarek,Business insurance
857467,2015-09-01,2016-05-10,71042619440,Ireneusz Pawlak,Life insurance
981136,2016-06-10,2016-08-04,87070205014,Andrzej Kaczmarek,Home insurance
203314,2014-05-11,2015-02-16,02220884839,Aleksandra Zajac,Home insurance
721472,2012-09-05,2012-09-09,47030547477,Danuta Wieczorek,Agricultural insurance
762155,2017-10-05,2017-10-21,91011982168,Helena Zajac,Home insurance
710028,2017-05-15,2017-10-12,90122295116,Jacek Dabrowski,Business insurance
926005,2019-08-07,2020-08-05,64030568570,Henryk Majewski,Agricultural insurance
547302,2013-02-14,2013-09-20,47011783070,Grzegorz Michalak,Business insurance
273617,2020-08-11,2021-07-25,66121864671,Bozena Wieczorek,Home insurance
869241,2019-06-12,2019-09-08,77110891062,Lidia Piotrowska,Auto insurance
884046,2016-05-22,2017-01-08,99120720370,Aneta Gorska,Agricultural insurance
674572,2012-08-15,2013-04-08,79081216549,Kazimiera Zalewska,Business insurance
259435,2010-09-21,2011-04-07,94080486203,Kamila Kaminska,Business insurance
631172,2010-04-03,2010-11-15,45111511973,Adam Szymanski,Health insurance
199754,2010-04-23,2010-11-04,63091872668,Kazimiera Zalewska,Travel insurance
393306,2018-11-11,2019-10-27,78020662393,Kacper Michalak,Home insurance
113764,2019-02-20,2020-02-07,04320818266,Grazyna Wozniak,Travel insurance
672971,2018-07-05,2019-04-21,69033139644,Aneta Gorska,Life insurance
679258,2011-10-25,2012-08-13,87011344916,Ireneusz Pawlak,Health insurance
692081,2018-01-02,2018-07-31,45050665414,Jacek Dabrowski,Health insurance
354908,2014-07-20,2014-11-07,94100701743,Jacek Dabrowski,Auto insurance
393102,2015-11-19,2016-09-21,06291463982,Jerzy Jaworski,Travel insurance
945729,2013-06-11,2014-05-31,46082054775,Marianna Kaczmarek,Business insurance
121904,2018-12-24,2019-09-12,67071820353,Irena Adamczyk,Auto insurance
112519,2019-05-28,2019-09-28,78120114749,Joanna Kozlowska,Health insurance
185476,2017-09-15,2018-06-24,80011993104,Grzegorz Michalak,Home insurance
420050,2020-11-26,2021-05-26,73021125034,Lidia Zielinska,Life insurance
921929,2013-09-26,2014-03-20,01321276237,Eryk Pawlowski,Travel insurance
173969,2019-11-20,2020-03-01,43082078590,Gabriela Michalska,Business insurance
614232,2010-02-25,2010-09-20,74112963274,Grzegorz Szewczyk,Health insurance
323369,2018-03-13,2019-01-30,67060510168,Anna Wisniewska,Life insurance
558719,2013-02-23,2013-10-02,43090415064,Lidia Zielinska,Agricultural insurance
931742,2015-07-16,2016-01-28,86071163961,Monika Krawczyk,Travel insurance
211474,2016-04-02,2017-01-02,98032166023,Aleksandra Zajac,Business insurance
809410,2015-05-28,2016-05-17,72021471923,Aleksandra Gorska,Agricultural insurance
980413,2013-12-13,2014-01-26,97011954750,Hubert Kwiatkowski,Home insurance
279856,2020-12-05,2021-01-22,74082263637,Lidia Piotrowska,Auto insurance
268013,2020-06-27,2020-12-13,92051367944,Halina Nowicka,Business insurance
675996,2015-09-07,2016-07-14,79110268291,Maria Adamczyk,Agricultural insurance
434203,2017-10-25,2018-03-04,48121014348,Gabriela Pietrzak,Auto insurance
855390,2015-02-20,2015-03-19,80102663969,Ewa Jablonska,Travel insurance
559252,2013-03-07,2013-08-28,59080106603,Czeslawa Jablonska,Business insurance
874842,2016-07-23,2017-06-29,66112869476,Gabriela Pietrzak,Auto insurance
969521,2019-12-13,2019-12-17,82060865377,Jacek Wisniewski,Home insurance
328918,2018-11-09,2019-10-02,04321603065,Lech Sikora,Life insurance
327053,2011-03-27,2011-08-25,04271926913,Hanna Olszewska,Travel insurance
958162,2012-08-18,2013-06-17,78111748223,Maria Adamczyk,Health insurance
747390,2015-10-24,2016-09-14,77062844718,Jacek Wisniewski,Health insurance
314243,2018-09-28,2019-04-30,62090374805,Grazyna Wozniak,Agricultural insurance
290932,2014-02-26,2014-06-14,97080438751,Monika Michalska,Auto insurance
340161,2015-09-18,2016-09-11,72012042369,Lech Sikora,Auto insurance
359163,2016-08-09,2016-12-02,73020385167,Bogumila Lewandowska,Auto insurance
815524,2010-12-06,2011-04-04,56052129682,Aleksandra Gorska,Home insurance
865971,2011-05-14,2012-01-24,54070406851,Gabriela Michalska,Auto insurance
307793,2017-08-15,2018-03-14,65031537422,Justyna Michalska,Life insurance
841530,2015-02-06,2015-06-10,84121481946,Aneta Gorska,Travel insurance
681980,2016-03-26,2016-06-29,98032166023,Artur Pawlowski,Health insurance
932648,2018-03-13,2018-06-09,60010694992,Kamila Kaminska,Business insurance
552339,2020-12-22,2021-11-21,58071826234,Beata Kaczmarek,Agricultural insurance
837813,2014-02-05,2014-11-01,52092036254,Jacek Wisniewski,Home insurance
737066,2019-11-18,2020-05-31,67123048975,Jaroslaw Michalak,Home insurance
564489,2014-01-06,2014-11-08,96042909755,Jolanta Grabowska,Travel insurance
409199,2014-06-14,2014-11-25,79101933379,Bozena Wojciechowska,Auto insurance
350493,2013-12-17,2014-08-20,42122959420,Izabela Tomaszewska,Travel insurance
945802,2019-05-01,2020-04-18,42122959420,Mateusz Malinowski,Health insurance
635817,2013-01-01,2013-10-29,41072732794,Ireneusz Pawlak,Business insurance
405780,2014-05-03,2014-05-29,78031396067,Jacek Dabrowski,Health insurance
464923,2019-04-19,2020-01-05,69121506316,Damian Witkowski,Health insurance
682162,2020-12-19,2021-08-12,94082765151,Justyna Michalska,Life insurance
352983,2013-10-01,2014-06-11,48042717461,Lech Wozniak,Life insurance
594034,2018-07-28,2018-09-26,87030320551,Lucyna Szymanska,Agricultural insurance
730923,2013-04-15,2013-12-20,04230331565,Kamila Kaminska,Home insurance
419880,2011-03-02,2011-09-25,78061705800,Kazimiera Kowalczyk,Business insurance
690329,2016-04-13,2017-03-30,05290701406,Justyna Kowalska,Travel insurance
675671,2016-04-25,2016-05-20,83091919877,Jakub Zalewski,Travel insurance
466997,2016-09-10,2017-03-26,88062161077,Marianna Kaczmarek,Business insurance
795225,2018-02-03,2018-04-16,53101951779,Jacek Dabrowski,Auto insurance
817243,2012-09-27,2013-01-24,70021341893,Monika Michalska,Business insurance
234421,2018-03-09,2018-03-27,96091519183,Danuta Wieczorek,Business insurance
979516,2013-11-28,2014-03-30,68090392764,Bozena Wieczorek,Home insurance
827141,2013-11-16,2014-05-24,59011225812,Grzegorz Michalak,Auto insurance
868062,2018-03-16,2018-04-18,06301613428,Cyprian Jaworski,Agricultural insurance
477283,2018-11-04,2019-10-04,77101939852,Jerzy Michalak,Travel insurance
275653,2015-04-22,2015-06-15,88061335541,Danuta Wieczorek,Agricultural insurance
810689,2016-03-26,2016-10-06,67112122314,Natalia Kozlowska,Travel insurance
167920,2015-10-04,2015-10-30,71042374213,Marianna Zielinska,Agricultural insurance
812298,2014-11-16,2015-06-15,02311122077,Jozef Rutkowski,Agricultural insurance
578248,2018-05-02,2019-02-23,03242492013,Damian Witkowski,Life insurance
660321,2020-06-15,2021-01-17,56041097417,Janina Walczak,Travel insurance
909363,2016-09-19,2017-08-13,02300649969,Kacper Michalak,Auto insurance
295013,2013-08-23,2014-05-30,70120820949,Lucyna Szymanska,Auto insurance
462114,2013-01-10,2013-09-03,45042170056,Irena Adamczyk,Life insurance
870636,2012-03-06,2012-08-26,72082147429,Aleksandra Zajac,Home insurance
380197,2016-07-15,2017-04-26,66072463185,Krystyna Dabrowska,Business insurance
989859,2011-12-04,2012-06-12,78080967821,Grzegorz Michalak,Life insurance
475375,2019-10-26,2020-06-10,72040161212,Helena Zajac,Business insurance
148777,2013-10-12,2013-12-25,40031561255,Adam Jaworski,Travel insurance
837901,2015-09-10,2016-06-03,80031948250,Barbara Wojciechowska,Life insurance
965673,2015-03-18,2015-08-08,98060982224,Kinga Adamczyk,Auto insurance
518860,2017-06-10,2017-12-22,56120149154,Kinga Mazur,Life insurance
202048,2015-04-07,2015-05-18,43110229819,Ireneusz Pawlak,Home insurance
357879,2015-07-16,2015-08-19,70122985299,Gabriela Walczak,Home insurance
511563,2020-07-28,2020-11-12,78121903580,Gabriela Michalska,Home insurance
495387,2017-04-27,2017-07-27,97121865683,Jacek Dabrowski,Business insurance
375133,2015-04-09,2015-08-23,99072599284,Izabela Tomaszewska,Life insurance
569623,2012-06-21,2012-12-09,88020318637,Marianna Zielinska,Business insurance
163216,2016-01-26,2016-04-13,95042544399,Jozef Rutkowski,Travel insurance
878181,2018-04-08,2018-11-14,02220884839,Eryk Pawlowski,Life insurance
846732,2014-10-10,2015-01-30,72061598866,Marianna Nowicka,Travel insurance
313311,2016-12-11,2017-11-21,47060858376,Lidia Piotrowska,Auto insurance
758067,2017-04-04,2017-09-01,72041638276,Arkadiusz Jaworski,Travel insurance
324571,2020-11-28,2021-11-12,49031740170,Ireneusz Pawlak,Agricultural insurance
458560,2020-10-23,2021-02-13,73040474360,Karolina Michalska,Travel insurance
813568,2015-08-28,2016-04-27,91112574840,Ireneusz Pawlak,Business insurance
285728,2010-04-22,2010-09-22,78071501681,Kinga Mazur,Home insurance
945931,2016-02-07,2016-11-27,49092197762,Lech Michalski,Travel insurance
126931,2012-03-27,2012-06-15,67112122314,Justyna Michalska,Home insurance
696394,2010-12-26,2011-08-29,50120620794,Karolina Michalska,Auto insurance
183225,2018-10-04,2019-03-12,99071426888,Hanna Majewska,Travel insurance
316909,2020-12-11,2021-02-08,48070601217,Grzegorz Szewczyk,Home insurance
775733,2010-03-08,2010-04-06,45013172856,Jaroslaw Michalak,Health insurance
267670,2010-09-07,2010-12-07,90122295116,Gabriela Michalska,Home insurance
902260,2020-06-02,2021-04-13,70102218085,Janina Walczak,Home insurance
942113,2013-06-13,2013-10-18,01270374907,Anita Wieczorek,Home insurance
832007,2011-07-22,2011-12-11,74040275623,Cezary Dabrowski,Home insurance
415538,2011-09-20,2011-11-18,56111370538,Monika Krawczyk,Travel insurance
697755,2012-10-15,2013-08-13,97071364528,Daniel Walczak,Agricultural insurance
906798,2017-02-24,2017-06-19,59111861990,Gabriela Pietrzak,Auto insurance
718550,2010-09-01,2011-08-03,61022497089,Jacek Wisniewski,Life insurance
844373,2018-08-14,2018-10-03,67082412699,Kazimiera Kowalczyk,Health insurance
504578,2019-04-12,2019-10-13,96102053484,Cyprian Jaworski,Home insurance
488774,2014-11-12,2015-06-03,82032300596,Jolanta Grabowska,Business insurance
448603,2011-07-18,2011-11-26,41072732794,Mateusz Malinowski,Auto insurance
460278,2019-10-16,2020-09-28,82083151417,Lucyna Piotrowska,Business insurance
255013,2012-02-20,2012-04-21,99111139309,Natalia Kozlowska,Travel insurance
747613,2016-01-16,2016-03-01,63100783578,Barbara Wojciechowska,Health insurance
786231,2015-02-19,2015-08-26,73040474360,Lucyna Piotrowska,Travel insurance
620718,2011-02-26,2011-08-04,89112816293,Adam Wroblewski,Home insurance
734204,2016-04-25,2016-08-20,76070569028,Janina Walczak,Health insurance
259610,2010-06-26,2011-06-05,43091258194,Jacek Wisniewski,Business insurance
143452,2012-01-11,2012-09-10,51040990648,Bozena Wojciechowska,Travel insurance
840870,2019-02-18,2019-02-25,66030416433,Grazyna Wozniak,Travel insurance
226675,2012-07-22,2012-07-27,85070404037,Gabriela Pietrzak,Auto insurance
658668,2017-09-28,2017-12-18,00271471774,Artur Pawlowski,Business insurance
466962,2018-04-11,2018-10-19,96070335630,Lidia Zielinska,Agricultural insurance
652340,2015-03-12,2015-12-24,51111478859,Gabriela Michalska,Auto insurance
790997,2019-05-15,2020-02-03,57101020774,Kazimiera Szymanska,Business insurance
255816,2011-08-11,2011-12-18,90091283192,Cyprian Wojciechowski,Life insurance
575964,2019-10-08,2020-07-13,49022280892,Lech Sikora,Travel insurance
109679,2014-05-26,2014-10-07,56041097417,Cezary Dabrowski,Business insurance
622708,2013-11-04,2014-01-30,76072813231,Bogumila Adamczyk,Auto insurance
784366,2010-04-08,2010-11-24,78030757973,Daniel Walczak,Life insurance
894108,2018-04-22,2019-03-10,62083074091,Aleksandra Zajac,Travel insurance
755226,2016-07-24,2016-10-17,79110268291,Arkadiusz Jaworski,Home insurance
462916,2017-07-03,2018-06-17,05262635223,Jakub Kowalczyk,Life insurance
602214,2018-09-03,2018-09-19,03323066836,Barbara Sikora,Agricultural insurance
